filename,label,filename,label,",",,,filename
962399bf-bc19-48a8-99b1-92b2963c2dcd___UF.GRC_BS_Lab Leaf 1074.JPG,Tomato___Bacterial_spot,n029,n029,",",1216,.JPG,n0291216.JPG
963e1eca-9916-4918-a2da-0f5feaef000a___UF.GRC_BS_Lab Leaf 0269.JPG,Tomato___Bacterial_spot,n029,n029,",",1217,.JPG,n0291217.JPG
965f8fae-c0d9-44a1-a203-3335b5f1fb74___GCREC_Bact.Sp 3391.JPG,Tomato___Bacterial_spot,n029,n029,",",1218,.JPG,n0291218.JPG
967c57c6-5e39-4dae-ba99-40bea44e8dee___UF.GRC_BS_Lab Leaf 0901.JPG,Tomato___Bacterial_spot,n029,n029,",",1219,.JPG,n0291219.JPG
967e3fd5-f8b1-47af-a3c4-d22f0386b013___GCREC_Bact.Sp 5606.JPG,Tomato___Bacterial_spot,n029,n029,",",1220,.JPG,n0291220.JPG
96e66b34-f4b6-40d7-9459-53fd4da64a9f___GCREC_Bact.Sp 5793.JPG,Tomato___Bacterial_spot,n029,n029,",",1221,.JPG,n0291221.JPG
970bbfa4-226c-445c-9212-e3ad3c36138e___GCREC_Bact.Sp 3251.JPG,Tomato___Bacterial_spot,n029,n029,",",1222,.JPG,n0291222.JPG
970f1e35-eca5-4011-9d93-be6566f27389___GCREC_Bact.Sp 3525.JPG,Tomato___Bacterial_spot,n029,n029,",",1223,.JPG,n0291223.JPG
970fcaf8-57a8-4219-810b-291ef0283e7a___UF.GRC_BS_Lab Leaf 9285.JPG,Tomato___Bacterial_spot,n029,n029,",",1224,.JPG,n0291224.JPG
97135339-c428-4fec-9805-718d83ef7fcf___GCREC_Bact.Sp 5722.JPG,Tomato___Bacterial_spot,n029,n029,",",1225,.JPG,n0291225.JPG
971d1645-3708-40ed-a3ed-25e5e3a9d393___UF.GRC_BS_Lab Leaf 9094.JPG,Tomato___Bacterial_spot,n029,n029,",",1226,.JPG,n0291226.JPG
974bfda6-f0ea-48a4-965e-9346c8f2f17b___GCREC_Bact.Sp 6237.JPG,Tomato___Bacterial_spot,n029,n029,",",1227,.JPG,n0291227.JPG
97df90cb-22f1-464d-8084-2b63abd4dc99___GCREC_Bact.Sp 3311.JPG,Tomato___Bacterial_spot,n029,n029,",",1228,.JPG,n0291228.JPG
97f376a8-3781-4f2f-8fec-6a8150247d1e___GCREC_Bact.Sp 3387.JPG,Tomato___Bacterial_spot,n029,n029,",",1229,.JPG,n0291229.JPG
9826cf0e-f124-4262-a994-b43027c2484a___GCREC_Bact.Sp 5781.JPG,Tomato___Bacterial_spot,n029,n029,",",1230,.JPG,n0291230.JPG
984f7f9e-23ff-4a33-979a-5580b3fc5146___GCREC_Bact.Sp 3846.JPG,Tomato___Bacterial_spot,n029,n029,",",1231,.JPG,n0291231.JPG
986cde2a-3f8b-438d-8380-c5a8ff0a4993___UF.GRC_BS_Lab Leaf 8940.JPG,Tomato___Bacterial_spot,n029,n029,",",1232,.JPG,n0291232.JPG
9886ea69-5a4e-4fa4-9e41-e9f65884ba9e___GCREC_Bact.Sp 3199.JPG,Tomato___Bacterial_spot,n029,n029,",",1233,.JPG,n0291233.JPG
98a33963-bf05-4c93-a217-045c06047616___GCREC_Bact.Sp 5985.JPG,Tomato___Bacterial_spot,n029,n029,",",1234,.JPG,n0291234.JPG
98abbc97-8dd1-4e70-af78-d88b0c26aaf9___GCREC_Bact.Sp 5922.JPG,Tomato___Bacterial_spot,n029,n029,",",1235,.JPG,n0291235.JPG
98d7bfb4-4200-453f-8ebb-98019900a55c___GCREC_Bact.Sp 6201.JPG,Tomato___Bacterial_spot,n029,n029,",",1236,.JPG,n0291236.JPG
98df469d-20d0-4b6e-aae3-617473f3081f___GCREC_Bact.Sp 5792.JPG,Tomato___Bacterial_spot,n029,n029,",",1237,.JPG,n0291237.JPG
98e5ec0a-f392-4c23-8132-815e93c06e07___GCREC_Bact.Sp 3293.JPG,Tomato___Bacterial_spot,n029,n029,",",1238,.JPG,n0291238.JPG
98ebc6ae-4ce1-4332-a55c-f6756edb6459___GCREC_Bact.Sp 3232.JPG,Tomato___Bacterial_spot,n029,n029,",",1239,.JPG,n0291239.JPG
98f8190e-9d84-4962-a833-a48643a91d4d___GCREC_Bact.Sp 3753.JPG,Tomato___Bacterial_spot,n029,n029,",",1240,.JPG,n0291240.JPG
99044ddb-da2a-4b32-bc11-67e57cb2b807___UF.GRC_BS_Lab Leaf 0749.JPG,Tomato___Bacterial_spot,n029,n029,",",1241,.JPG,n0291241.JPG
990802e1-42e5-4646-8051-f07027f6ca2c___GCREC_Bact.Sp 3213.JPG,Tomato___Bacterial_spot,n029,n029,",",1242,.JPG,n0291242.JPG
990e1cbf-b978-478e-b332-d12b3855fd57___GCREC_Bact.Sp 6223.JPG,Tomato___Bacterial_spot,n029,n029,",",1243,.JPG,n0291243.JPG
99187376-a5c2-41a7-9eb5-73cc0b2e5c2d___GCREC_Bact.Sp 3137.JPG,Tomato___Bacterial_spot,n029,n029,",",1244,.JPG,n0291244.JPG
9920ea08-d9d7-464c-addb-c6ecebddf420___GCREC_Bact.Sp 5880.JPG,Tomato___Bacterial_spot,n029,n029,",",1245,.JPG,n0291245.JPG
9955425d-d21e-4318-a394-099e4e5db3d3___GCREC_Bact.Sp 3646.JPG,Tomato___Bacterial_spot,n029,n029,",",1246,.JPG,n0291246.JPG
996c688b-9f51-4c81-8153-a13ae17f1ce8___UF.GRC_BS_Lab Leaf 0439.JPG,Tomato___Bacterial_spot,n029,n029,",",1247,.JPG,n0291247.JPG
9981b824-96f2-4fc7-834b-4299efcdfab3___GCREC_Bact.Sp 5865.JPG,Tomato___Bacterial_spot,n029,n029,",",1248,.JPG,n0291248.JPG
99b512f5-bec4-4f7d-b817-9b2990f08cc7___UF.GRC_BS_Lab Leaf 9160.JPG,Tomato___Bacterial_spot,n029,n029,",",1249,.JPG,n0291249.JPG
99ccffe8-2bfa-4032-91a4-81287f9d37fb___GCREC_Bact.Sp 5805.JPG,Tomato___Bacterial_spot,n029,n029,",",1250,.JPG,n0291250.JPG
99d88c52-3060-4503-a1e8-6ebaf505107b___GCREC_Bact.Sp 6308.JPG,Tomato___Bacterial_spot,n029,n029,",",1251,.JPG,n0291251.JPG
99d9e67d-e547-428f-9a2b-41017bd36d67___GCREC_Bact.Sp 3375.JPG,Tomato___Bacterial_spot,n029,n029,",",1252,.JPG,n0291252.JPG
99dd70e6-925c-43df-b82a-66137e9663a4___GCREC_Bact.Sp 5848.JPG,Tomato___Bacterial_spot,n029,n029,",",1253,.JPG,n0291253.JPG
9a124e24-d9d2-43f3-b2b9-968e4422744c___GCREC_Bact.Sp 5998.JPG,Tomato___Bacterial_spot,n029,n029,",",1254,.JPG,n0291254.JPG
9a1850b9-2300-4845-a52f-73420ea76617___GCREC_Bact.Sp 3114.JPG,Tomato___Bacterial_spot,n029,n029,",",1255,.JPG,n0291255.JPG
9a1bfa95-467f-4bf4-8595-d19c63012558___GCREC_Bact.Sp 6268.JPG,Tomato___Bacterial_spot,n029,n029,",",1256,.JPG,n0291256.JPG
9a323188-21b6-404a-b5f5-995915dd861f___GCREC_Bact.Sp 6083.JPG,Tomato___Bacterial_spot,n029,n029,",",1257,.JPG,n0291257.JPG
9a3a8b0b-0587-402d-814d-c0201c4f9b5a___UF.GRC_BS_Lab Leaf 0687.JPG,Tomato___Bacterial_spot,n029,n029,",",1258,.JPG,n0291258.JPG
9a49c63a-b86d-4815-a1d2-0800ec359f9f___UF.GRC_BS_Lab Leaf 0304.JPG,Tomato___Bacterial_spot,n029,n029,",",1259,.JPG,n0291259.JPG
9a8c7e68-6887-40f1-b0f4-94bb5b678264___UF.GRC_BS_Lab Leaf 0399.JPG,Tomato___Bacterial_spot,n029,n029,",",1260,.JPG,n0291260.JPG
9a9e2a16-a9b3-44b9-8de8-be36b76b03ee___GCREC_Bact.Sp 5549.JPG,Tomato___Bacterial_spot,n029,n029,",",1261,.JPG,n0291261.JPG
9a9f7f17-5af2-4b88-95f4-6d5e1776dd18___UF.GRC_BS_Lab Leaf 0267.JPG,Tomato___Bacterial_spot,n029,n029,",",1262,.JPG,n0291262.JPG
9ae5c3fd-c13c-47f1-bd58-eee112ef3b20___GCREC_Bact.Sp 6149.JPG,Tomato___Bacterial_spot,n029,n029,",",1263,.JPG,n0291263.JPG
9af2b6a5-23a1-4ac9-b635-6018589c9d25___GCREC_Bact.Sp 3371.JPG,Tomato___Bacterial_spot,n029,n029,",",1264,.JPG,n0291264.JPG
9b1443e6-25d0-4dbb-a3f4-b586d7cce49f___UF.GRC_BS_Lab Leaf 8769.JPG,Tomato___Bacterial_spot,n029,n029,",",1265,.JPG,n0291265.JPG
9b7a21d9-f997-4313-ac5d-9b82e74c6773___UF.GRC_BS_Lab Leaf 9194.JPG,Tomato___Bacterial_spot,n029,n029,",",1266,.JPG,n0291266.JPG
9be12ff4-ce19-4681-80ec-bc21543a74af___GCREC_Bact.Sp 3318.JPG,Tomato___Bacterial_spot,n029,n029,",",1267,.JPG,n0291267.JPG
9be85690-9fdb-4ddd-b007-686bc4074786___GCREC_Bact.Sp 5780.JPG,Tomato___Bacterial_spot,n029,n029,",",1268,.JPG,n0291268.JPG
9bfadeb9-dc2c-45fb-b687-7ae6f3dcc906___UF.GRC_BS_Lab Leaf 8789.JPG,Tomato___Bacterial_spot,n029,n029,",",1269,.JPG,n0291269.JPG
9c25e7f8-d28f-4884-b1e4-293584fca4cb___GCREC_Bact.Sp 6199.JPG,Tomato___Bacterial_spot,n029,n029,",",1270,.JPG,n0291270.JPG
9c3a4307-482e-4323-9a3d-00ebadb616d2___UF.GRC_BS_Lab Leaf 0751.JPG,Tomato___Bacterial_spot,n029,n029,",",1271,.JPG,n0291271.JPG
9cb02c7d-6a6e-4e30-bce8-ea903db9b475___GCREC_Bact.Sp 5641.JPG,Tomato___Bacterial_spot,n029,n029,",",1272,.JPG,n0291272.JPG
9ceed44d-e9ae-416f-b5d7-4e96d8a5390f___UF.GRC_BS_Lab Leaf 0590.JPG,Tomato___Bacterial_spot,n029,n029,",",1273,.JPG,n0291273.JPG
9da4708d-8ea4-406f-8850-7fd97efbd129___UF.GRC_BS_Lab Leaf 8969.JPG,Tomato___Bacterial_spot,n029,n029,",",1274,.JPG,n0291274.JPG
9db59731-040c-48ae-9a88-87c427ba120d___GCREC_Bact.Sp 3668.JPG,Tomato___Bacterial_spot,n029,n029,",",1275,.JPG,n0291275.JPG
9db76d87-45bd-4843-a9b8-8f10a85a302c___GCREC_Bact.Sp 3714.JPG,Tomato___Bacterial_spot,n029,n029,",",1276,.JPG,n0291276.JPG
9de6c73c-49a3-4cd4-bc44-283a96b12328___GCREC_Bact.Sp 3574.JPG,Tomato___Bacterial_spot,n029,n029,",",1277,.JPG,n0291277.JPG
9e643ad9-f96c-4f1d-a980-2a82dc72945a___GCREC_Bact.Sp 3704.JPG,Tomato___Bacterial_spot,n029,n029,",",1278,.JPG,n0291278.JPG
9e6a8241-00d3-474b-a664-1f67015d5187___UF.GRC_BS_Lab Leaf 0309.JPG,Tomato___Bacterial_spot,n029,n029,",",1279,.JPG,n0291279.JPG
9e748aef-42d5-429b-b2c6-c95dfa581331___GCREC_Bact.Sp 3363.JPG,Tomato___Bacterial_spot,n029,n029,",",1280,.JPG,n0291280.JPG
9e7f767c-fdc0-4b28-9195-43ee57f8ecb1___GCREC_Bact.Sp 3356.JPG,Tomato___Bacterial_spot,n029,n029,",",1281,.JPG,n0291281.JPG
9ea77bf9-c078-4adf-9173-ca0dca15dabd___GCREC_Bact.Sp 6333.JPG,Tomato___Bacterial_spot,n029,n029,",",1282,.JPG,n0291282.JPG
9ec2ee25-8006-49f3-bde0-fb26f37a62f2___GCREC_Bact.Sp 3421.JPG,Tomato___Bacterial_spot,n029,n029,",",1283,.JPG,n0291283.JPG
9edd8354-16cf-4d2d-ae1a-7b274e31a665___GCREC_Bact.Sp 5869.JPG,Tomato___Bacterial_spot,n029,n029,",",1284,.JPG,n0291284.JPG
9f2c6d36-700b-4eec-9478-31cfaaed166e___UF.GRC_BS_Lab Leaf 0723.JPG,Tomato___Bacterial_spot,n029,n029,",",1285,.JPG,n0291285.JPG
9f3071fe-2426-4ab2-9685-d3bbed8163f3___GCREC_Bact.Sp 6172.JPG,Tomato___Bacterial_spot,n029,n029,",",1286,.JPG,n0291286.JPG
9f3bb55d-b52d-4be3-b89b-e7c8cbe8e131___GCREC_Bact.Sp 3112.JPG,Tomato___Bacterial_spot,n029,n029,",",1287,.JPG,n0291287.JPG
9f7e3b19-dd2c-4e1f-b339-d0c180d2c453___GCREC_Bact.Sp 5810.JPG,Tomato___Bacterial_spot,n029,n029,",",1288,.JPG,n0291288.JPG
9f9da1c1-3c47-4e3c-a673-9a20e7f745b6___GCREC_Bact.Sp 3547.JPG,Tomato___Bacterial_spot,n029,n029,",",1289,.JPG,n0291289.JPG
9fbe6dac-da52-419e-9a57-b56f94d5c910___GCREC_Bact.Sp 5837.JPG,Tomato___Bacterial_spot,n029,n029,",",1290,.JPG,n0291290.JPG
9fc3b924-71f1-40a6-8826-de89c9e34e52___GCREC_Bact.Sp 3050.JPG,Tomato___Bacterial_spot,n029,n029,",",1291,.JPG,n0291291.JPG
9fcfc450-dfc6-4749-bdf7-0cea7801dd84___GCREC_Bact.Sp 5821.JPG,Tomato___Bacterial_spot,n029,n029,",",1292,.JPG,n0291292.JPG
9fd8050c-519c-491b-a4a7-fa7090623f89___GCREC_Bact.Sp 3045.JPG,Tomato___Bacterial_spot,n029,n029,",",1293,.JPG,n0291293.JPG
a00ce27e-dd79-4ef4-a483-545499246e71___GCREC_Bact.Sp 5986.JPG,Tomato___Bacterial_spot,n029,n029,",",1294,.JPG,n0291294.JPG
a036424b-a20f-438b-895d-3d6cd284822c___GCREC_Bact.Sp 5644.JPG,Tomato___Bacterial_spot,n029,n029,",",1295,.JPG,n0291295.JPG
a041286d-15de-4137-a8ce-d194e04905cc___GCREC_Bact.Sp 3556.JPG,Tomato___Bacterial_spot,n029,n029,",",1296,.JPG,n0291296.JPG
a04e5c65-ae00-495e-b732-6c7030e32fc1___GCREC_Bact.Sp 2962.JPG,Tomato___Bacterial_spot,n029,n029,",",1297,.JPG,n0291297.JPG
a07259f0-2125-49df-ab32-c058eebf17f2___UF.GRC_BS_Lab Leaf 0218.JPG,Tomato___Bacterial_spot,n029,n029,",",1298,.JPG,n0291298.JPG
a0b883b2-3c90-41f0-a3fa-b47eac1f5812___UF.GRC_BS_Lab Leaf 9013.JPG,Tomato___Bacterial_spot,n029,n029,",",1299,.JPG,n0291299.JPG
a0be793f-3831-4101-9142-69986edb313e___UF.GRC_BS_Lab Leaf 0801.JPG,Tomato___Bacterial_spot,n029,n029,",",1300,.JPG,n0291300.JPG
a0e1d9f5-14aa-4161-aee6-0b1f42444b81___UF.GRC_BS_Lab Leaf 8714.JPG,Tomato___Bacterial_spot,n029,n029,",",1301,.JPG,n0291301.JPG
a0ec622e-0819-47ad-9970-2591846757d6___GCREC_Bact.Sp 6371.JPG,Tomato___Bacterial_spot,n029,n029,",",1302,.JPG,n0291302.JPG
a0eff094-61e4-42fc-999c-a290cc4c776d___GCREC_Bact.Sp 5708.JPG,Tomato___Bacterial_spot,n029,n029,",",1303,.JPG,n0291303.JPG
a0fb8315-0051-4631-bcc7-2ef60e9d63c8___GCREC_Bact.Sp 6114.JPG,Tomato___Bacterial_spot,n029,n029,",",1304,.JPG,n0291304.JPG
a10e3222-dd42-4c61-a0dd-f2e7848e473c___UF.GRC_BS_Lab Leaf 0828.JPG,Tomato___Bacterial_spot,n029,n029,",",1305,.JPG,n0291305.JPG
a114e770-fcce-48a2-8ffc-a665fae9e7f9___UF.GRC_BS_Lab Leaf 0977.JPG,Tomato___Bacterial_spot,n029,n029,",",1306,.JPG,n0291306.JPG
a1166af0-6310-46bc-99ed-14215a18eb18___GCREC_Bact.Sp 3625.JPG,Tomato___Bacterial_spot,n029,n029,",",1307,.JPG,n0291307.JPG
a129e8eb-e2b4-4a8a-a509-f6625da6b11c___GCREC_Bact.Sp 3002.JPG,Tomato___Bacterial_spot,n029,n029,",",1308,.JPG,n0291308.JPG
a1512ab0-2174-47fe-9edf-d1cef4268a2b___GCREC_Bact.Sp 3427.JPG,Tomato___Bacterial_spot,n029,n029,",",1309,.JPG,n0291309.JPG
a18d9608-18d6-4d61-bee8-bed85e479663___GCREC_Bact.Sp 3484.JPG,Tomato___Bacterial_spot,n029,n029,",",1310,.JPG,n0291310.JPG
a19a6fda-96bc-4ae1-821e-765518e86d00___GCREC_Bact.Sp 5844.JPG,Tomato___Bacterial_spot,n029,n029,",",1311,.JPG,n0291311.JPG
a1ac8962-f625-4f06-b896-5ee4e5c2fcc8___UF.GRC_BS_Lab Leaf 0666.JPG,Tomato___Bacterial_spot,n029,n029,",",1312,.JPG,n0291312.JPG
a1d009f1-ed05-40a3-a0c0-68c4a36c0ca2___GCREC_Bact.Sp 3381.JPG,Tomato___Bacterial_spot,n029,n029,",",1313,.JPG,n0291313.JPG
a1d8e2a7-c4c9-42d2-8a0d-bcf04053412f___GCREC_Bact.Sp 5672.JPG,Tomato___Bacterial_spot,n029,n029,",",1314,.JPG,n0291314.JPG
a1f6fda4-d03d-493d-b4f4-14098f1e2c57___UF.GRC_BS_Lab Leaf 1114.JPG,Tomato___Bacterial_spot,n029,n029,",",1315,.JPG,n0291315.JPG
a1fcf5e9-e7e3-4c4f-8e7b-416f385fa8f9___GCREC_Bact.Sp 3791.JPG,Tomato___Bacterial_spot,n029,n029,",",1316,.JPG,n0291316.JPG
a207f1b6-9f64-4d3c-80ca-db47faa91c97___GCREC_Bact.Sp 2951.JPG,Tomato___Bacterial_spot,n029,n029,",",1317,.JPG,n0291317.JPG
a20c3f1b-0788-423d-a6dd-22e29b33a882___GCREC_Bact.Sp 6231.JPG,Tomato___Bacterial_spot,n029,n029,",",1318,.JPG,n0291318.JPG
a2347956-94dc-441c-80b4-f663e8b2edbd___GCREC_Bact.Sp 6054.JPG,Tomato___Bacterial_spot,n029,n029,",",1319,.JPG,n0291319.JPG
a23ea57b-2216-4d91-a89f-aa5312d0f24c___GCREC_Bact.Sp 3567.JPG,Tomato___Bacterial_spot,n029,n029,",",1320,.JPG,n0291320.JPG
a2458c0c-9032-4843-ac16-e12559e382ea___GCREC_Bact.Sp 5765.JPG,Tomato___Bacterial_spot,n029,n029,",",1321,.JPG,n0291321.JPG
a2591a35-c7ed-4115-9ce5-45fb655cab8a___GCREC_Bact.Sp 6294.JPG,Tomato___Bacterial_spot,n029,n029,",",1322,.JPG,n0291322.JPG
a27456ac-f18e-4d71-841b-a9efb26d5031___GCREC_Bact.Sp 5766.JPG,Tomato___Bacterial_spot,n029,n029,",",1323,.JPG,n0291323.JPG
a2b9fd44-1a96-40ea-9c22-e46121316355___UF.GRC_BS_Lab Leaf 8664.JPG,Tomato___Bacterial_spot,n029,n029,",",1324,.JPG,n0291324.JPG
a2e2a626-aafb-4383-8fa8-cc4d2071348a___GCREC_Bact.Sp 3125.JPG,Tomato___Bacterial_spot,n029,n029,",",1325,.JPG,n0291325.JPG
a2ea3cb7-5c9e-4d3c-9e6c-42f7eb5f98a4___GCREC_Bact.Sp 6076.JPG,Tomato___Bacterial_spot,n029,n029,",",1326,.JPG,n0291326.JPG
a302713e-7881-418b-99af-7e4cae814f79___GCREC_Bact.Sp 3536.JPG,Tomato___Bacterial_spot,n029,n029,",",1327,.JPG,n0291327.JPG
a3085acc-b437-4987-997b-a2be5b5e9c0d___GCREC_Bact.Sp 3680.JPG,Tomato___Bacterial_spot,n029,n029,",",1328,.JPG,n0291328.JPG
a342423d-7c62-4fcd-a9c6-d92d586b5023___GCREC_Bact.Sp 3754.JPG,Tomato___Bacterial_spot,n029,n029,",",1329,.JPG,n0291329.JPG
a346d735-b67a-4838-b6b2-917e896fbd62___GCREC_Bact.Sp 2996.JPG,Tomato___Bacterial_spot,n029,n029,",",1330,.JPG,n0291330.JPG
a3666572-94a1-4cc7-8caa-f7e43a1d64a4___GCREC_Bact.Sp 5909.JPG,Tomato___Bacterial_spot,n029,n029,",",1331,.JPG,n0291331.JPG
a37c30d3-2d4a-49f0-af5b-5ddc9c37baf8___GCREC_Bact.Sp 6038.JPG,Tomato___Bacterial_spot,n029,n029,",",1332,.JPG,n0291332.JPG
a39109dc-8814-4066-af60-a3f986609122___GCREC_Bact.Sp 3857.JPG,Tomato___Bacterial_spot,n029,n029,",",1333,.JPG,n0291333.JPG
a3df33d5-b1e6-49f8-93c4-013e47b5acc3___GCREC_Bact.Sp 3044.JPG,Tomato___Bacterial_spot,n029,n029,",",1334,.JPG,n0291334.JPG
a3e27be0-e5c9-48dd-8305-dc2725c52ebd___GCREC_Bact.Sp 3853.JPG,Tomato___Bacterial_spot,n029,n029,",",1335,.JPG,n0291335.JPG
a3f46db1-a45c-4afa-9c80-86b4169459b9___GCREC_Bact.Sp 5754.JPG,Tomato___Bacterial_spot,n029,n029,",",1336,.JPG,n0291336.JPG
a3f7725c-9df0-4bd0-9cad-7a209ed4a16d___GCREC_Bact.Sp 3465.JPG,Tomato___Bacterial_spot,n029,n029,",",1337,.JPG,n0291337.JPG
a3f9c2ae-4fe3-4d7d-9812-2327e3da5f44___GCREC_Bact.Sp 6099.JPG,Tomato___Bacterial_spot,n029,n029,",",1338,.JPG,n0291338.JPG
a4106180-8662-4e07-b7dd-3a80c7fd08dd___GCREC_Bact.Sp 6230.JPG,Tomato___Bacterial_spot,n029,n029,",",1339,.JPG,n0291339.JPG
a41bdd7e-869b-4341-8023-cfd057efd537___GCREC_Bact.Sp 6278.JPG,Tomato___Bacterial_spot,n029,n029,",",1340,.JPG,n0291340.JPG
a4208fb2-ff57-41f1-bc52-30d69736076c___GCREC_Bact.Sp 3441.JPG,Tomato___Bacterial_spot,n029,n029,",",1341,.JPG,n0291341.JPG
a421ed13-63ae-47a3-b245-8156716e4a77___GCREC_Bact.Sp 3685.JPG,Tomato___Bacterial_spot,n029,n029,",",1342,.JPG,n0291342.JPG
a435a766-abdd-42e4-8b5d-98641c1ff7e9___UF.GRC_BS_Lab Leaf 9133.JPG,Tomato___Bacterial_spot,n029,n029,",",1343,.JPG,n0291343.JPG
a448f28f-6c67-4dff-852b-925421141eee___GCREC_Bact.Sp 5554.JPG,Tomato___Bacterial_spot,n029,n029,",",1344,.JPG,n0291344.JPG
a4589640-8a5e-4714-8d00-13f448b437f2___UF.GRC_BS_Lab Leaf 0633.JPG,Tomato___Bacterial_spot,n029,n029,",",1345,.JPG,n0291345.JPG
a469ae7c-95bb-4633-89a6-bb9da9dcb99d___GCREC_Bact.Sp 5635.JPG,Tomato___Bacterial_spot,n029,n029,",",1346,.JPG,n0291346.JPG
a49f9691-ea2f-435a-be3e-603f5efd3cbf___GCREC_Bact.Sp 6013.JPG,Tomato___Bacterial_spot,n029,n029,",",1347,.JPG,n0291347.JPG
a4b7b495-fe70-4c3e-9ab8-e9a290fdf87f___GCREC_Bact.Sp 5610.JPG,Tomato___Bacterial_spot,n029,n029,",",1348,.JPG,n0291348.JPG
a4bbf5a4-eed0-4f21-8bb3-3cf3bb17f7cd___GCREC_Bact.Sp 3177.JPG,Tomato___Bacterial_spot,n029,n029,",",1349,.JPG,n0291349.JPG
a4e1a90d-db92-47bf-8fa8-65e6d6c0780f___GCREC_Bact.Sp 5846.JPG,Tomato___Bacterial_spot,n029,n029,",",1350,.JPG,n0291350.JPG
a4eb83fb-cf1e-4f5d-9966-da27478c697c___GCREC_Bact.Sp 6197.JPG,Tomato___Bacterial_spot,n029,n029,",",1351,.JPG,n0291351.JPG
a54fa73d-5d09-4cfd-a796-75112b088611___GCREC_Bact.Sp 3581.JPG,Tomato___Bacterial_spot,n029,n029,",",1352,.JPG,n0291352.JPG
a5546a72-78b9-4e79-8c7b-4b6c84de22aa___GCREC_Bact.Sp 3676.JPG,Tomato___Bacterial_spot,n029,n029,",",1353,.JPG,n0291353.JPG
a554c4d2-6eb9-438f-ae54-9477b0428ddf___GCREC_Bact.Sp 5570.JPG,Tomato___Bacterial_spot,n029,n029,",",1354,.JPG,n0291354.JPG
a5742cd1-e1a5-4967-a136-c9a2db864fe3___UF.GRC_BS_Lab Leaf 8982.JPG,Tomato___Bacterial_spot,n029,n029,",",1355,.JPG,n0291355.JPG
a58a9c80-0f76-42ac-8f85-a734ea417286___GCREC_Bact.Sp 3017.JPG,Tomato___Bacterial_spot,n029,n029,",",1356,.JPG,n0291356.JPG
a58b67cf-4035-4cdd-8bf7-477a8d8bece8___GCREC_Bact.Sp 5564.JPG,Tomato___Bacterial_spot,n029,n029,",",1357,.JPG,n0291357.JPG
a5918d40-3a3e-4dd9-a087-c0737bbebdc3___GCREC_Bact.Sp 3024.JPG,Tomato___Bacterial_spot,n029,n029,",",1358,.JPG,n0291358.JPG
a601d086-0999-4318-ac04-a4bbc7b64e5e___GCREC_Bact.Sp 2975.JPG,Tomato___Bacterial_spot,n029,n029,",",1359,.JPG,n0291359.JPG
a61d4b9b-aaf1-40a1-84d2-8adfe9359a88___GCREC_Bact.Sp 6163.JPG,Tomato___Bacterial_spot,n029,n029,",",1360,.JPG,n0291360.JPG
a6387ef1-52bc-4596-a3a4-e0b8c3c46708___GCREC_Bact.Sp 6272.JPG,Tomato___Bacterial_spot,n029,n029,",",1361,.JPG,n0291361.JPG
a64426cf-07b4-492c-b1fa-e7368a8f0cb8___GCREC_Bact.Sp 5601.JPG,Tomato___Bacterial_spot,n029,n029,",",1362,.JPG,n0291362.JPG
a658a5b1-c587-4757-81a8-a299b0944616___GCREC_Bact.Sp 6019.JPG,Tomato___Bacterial_spot,n029,n029,",",1363,.JPG,n0291363.JPG
a66d03dc-9358-40c6-81dd-8ceede163a46___GCREC_Bact.Sp 3021.JPG,Tomato___Bacterial_spot,n029,n029,",",1364,.JPG,n0291364.JPG
a670a03a-d0f1-4d5c-817b-056746be8bd2___UF.GRC_BS_Lab Leaf 0279.JPG,Tomato___Bacterial_spot,n029,n029,",",1365,.JPG,n0291365.JPG
a68c88e9-a6a5-4ecd-8b88-08ab127da393___GCREC_Bact.Sp 6156.JPG,Tomato___Bacterial_spot,n029,n029,",",1366,.JPG,n0291366.JPG
a69cf9dd-83c8-4b5c-8cd2-dbcba3aa1eb7___UF.GRC_BS_Lab Leaf 8884.JPG,Tomato___Bacterial_spot,n029,n029,",",1367,.JPG,n0291367.JPG
a6bbc7a3-0281-4fcc-b480-0917f3416908___UF.GRC_BS_Lab Leaf 9054.JPG,Tomato___Bacterial_spot,n029,n029,",",1368,.JPG,n0291368.JPG
a6c99119-aca8-43e0-bb73-5616aa205bbc___GCREC_Bact.Sp 5577.JPG,Tomato___Bacterial_spot,n029,n029,",",1369,.JPG,n0291369.JPG
a6ca304c-7364-42eb-81d5-2578d8562197___GCREC_Bact.Sp 3461.JPG,Tomato___Bacterial_spot,n029,n029,",",1370,.JPG,n0291370.JPG
a6d6640b-c086-44f5-a53f-8cb59f72a7b4___GCREC_Bact.Sp 5886.JPG,Tomato___Bacterial_spot,n029,n029,",",1371,.JPG,n0291371.JPG
a7059350-86ef-4cc0-935d-c9cb678380cd___GCREC_Bact.Sp 6392.JPG,Tomato___Bacterial_spot,n029,n029,",",1372,.JPG,n0291372.JPG
a744a484-d245-40fe-a782-7a21d7cbfab3___GCREC_Bact.Sp 5640.JPG,Tomato___Bacterial_spot,n029,n029,",",1373,.JPG,n0291373.JPG
a75e41ac-5944-4698-876b-1d0716934982___GCREC_Bact.Sp 5970.JPG,Tomato___Bacterial_spot,n029,n029,",",1374,.JPG,n0291374.JPG
